"id","hs_dip","ethnicity","age","gender","clubmemb","residency","oc","founda","visitlib","med","per","fin","ft_pt","attendance","week4_test","first_sem","attend_disc","first_sem_disc","week4_test_disc","age_disc","startweek","endweek","drops"
6735,3,"4",29,"2",2,"1","no","no",0,0,0,0,"ft",0.871398565851843,0.557456527257099,0.441646460886083,"good","fail","pass","millenn",1,156,0
6736,2,"2",29,"1",0,"1","no","no",0,0,0,0,"ft",0.88586297576229,0.390871512469736,0.550922160455104,"good","pass","fail","millenn",1,156,0
6737,2,"2",29,"2",3,"1","no","no",5,0,0,0,"pt",0.961850751607382,0.846225376368908,0.958975070210065,"good","dist","dist","millenn",1,156,0
6738,2,"1",27,"4",0,"1","no","no",7,0,0,0,"ft",0.899423172907853,0.810976972566214,0.674809271681735,"good","pass","dist","millenn",1,156,0
6739,3,"1",22,"1",2,"2","yes","no",3,0,0,0,"ft",0.860223090405919,0.633609669436829,0.736399906141517,"good","pass","pass","millenn",1,156,0
6740,3,"1",24,"1",0,"1","no","no",4,0,0,0,"ft",0.845840395183605,0.746413724250139,0.836824552520053,"good","dist","pass","millenn",1,156,0
6741,3,"1",30,"1",2,"1","no","no",4,0,0,0,"pt",0.850629808231105,0.559146496650188,0.599986755645813,"good","pass","pass","millenn",1,156,0
6742,3,"1",24,"1",1,"1","no","no",5,0,0,0,"pt",0.980896954973704,0.734278167417235,0.722280124891734,"good","pass","pass","millenn",1,156,0
6743,4,"2",25,"2",3,"3","no","no",0,0,0,0,"ft",0.829991302957389,0.459837716686252,0.221912069233336,"good","fail","fail","millenn",1,13,1
6744,3,"1",20,"2",2,"1","no","no",0,0,0,0,"ft",0.950197991199644,0.5094207126173,0.538483502181204,"good","pass","pass","genz",1,156,0
6745,3,"2",22,"1",1,"1","no","no",7,0,0,0,"ft",0.662816789589981,0.779786315125413,0.814870191345737,"ok","dist","dist","millenn",1,156,0
6746,2,"1",17,"1",1,"3","no","no",1,0,0,0,"ft",0.988650733575468,0.468276211286146,0.483328910962361,"good","fail","fail","genz",1,154,1
6747,3,"1",19,"1",3,"1","no","no",4,0,0,0,"ft",0.871135631685041,0.684536396591441,0.618047537110141,"good","pass","pass","genz",1,26,1
6748,4,"1",30,"2",1,"1","no","yes",0,0,0,0,"ft",0.976010142753164,0.605651904537111,0.870049609911498,"good","dist","pass","millenn",1,156,0
6749,1,"1",26,"2",2,"1","no","no",5,0,0,0,"ft",0.882391664479443,0.800917187795606,0.739460080528065,"good","pass","dist","millenn",1,26,1
6750,3,"1",28,"2",0,"1","no","no",4,0,0,0,"ft",0.987298224016937,0.609219866489971,0.862102557041196,"good","dist","pass","millenn",1,156,0
6751,2,"1",31,"2",3,"1","no","no",0,0,0,0,"ft",0.669705248527905,0.456341636899552,0.635671076022876,"ok","pass","fail","millenn",1,156,0
6752,3,"1",27,"2",3,"3","no","no",6,0,0,0,"ft",0.972070865080557,0.679258545025304,0.327559048756013,"good","fail","pass","millenn",1,156,0
6753,3,"1",24,"2",0,"2","yes","no",5,0,0,2,"ft",0.953083831947469,0.736430780892474,0.476957312269218,"good","fail","pass","millenn",1,156,0
6754,3,"1",26,"1",0,"1","no","no",3,0,0,0,"ft",0.97096472294524,0.708199740135336,0.910524564307443,"good","dist","pass","millenn",1,156,0
6755,4,"2",24,"2",3,"1","no","no",7,0,0,2,"ft",0.801878605952583,0.827892381614131,0.480838218589319,"good","fail","dist","millenn",1,156,0
6756,3,"1",21,"2",2,"3","yes","no",7,0,0,0,"ft",0.998829684813916,0.738409212963166,0.405295045653647,"good","fail","pass","millenn",1,156,0
6757,2,"3",26,"1",0,"3","no","no",4,0,0,0,"ft",0.924994486047564,0.630554953798929,0.723443802706507,"good","pass","pass","millenn",1,156,0
6758,2,"5",34,"2",0,"1","no","no",5,0,0,0,"pt",0.774866119689858,0.68813955735886,0.724421618030313,"good","pass","pass","millenn",1,156,0
6759,4,"2",36,"2",2,"1","no","no",2,0,0,0,"ft",0.937796301512917,0.433385621683636,0.245523172886656,"good","fail","fail","geny",1,79,1
6760,3,"1",26,"2",1,"3","yes","no",6,0,0,0,"ft",0.911253636417768,0.696819544257269,0.860023839018048,"good","dist","pass","millenn",1,156,0
6761,5,"3",30,"1",1,"3","no","yes",6,0,0,0,"ft",0.918719394489462,0.736945911745489,0.706798397880743,"good","pass","pass","millenn",1,156,0
6762,5,"2",26,"2",3,"1","yes","yes",0,0,0,0,"ft",0.958221027019327,0.440028219104217,0.413541636619598,"good","fail","fail","millenn",1,49,1
6763,4,"3",20,"2",0,"3","yes","no",2,0,0,0,"ft",0.872253695503489,0.600548571047836,0.851747325580603,"good","dist","pass","genz",1,93,1
6764,4,"1",27,"2",0,"1","no","no",3,0,0,0,"ft",0.614193134669816,0.539371810904848,0.699335351245907,"ok","pass","pass","millenn",1,84,1
6765,3,"3",19,"4",1,"3","yes","no",4,0,0,0,"ft",0.858760435157042,0.703132203080909,0.926677299089644,"good","dist","pass","genz",1,156,0
6766,1,"1",38,"2",2,"1","no","no",5,0,0,0,"pt",0.952556054738895,0.836156518486176,0.962679359780599,"good","dist","dist","geny",1,156,0
6767,3,"1",32,"1",0,"1","yes","no",3,0,0,0,"ft",0.993457595953722,0.559061722561896,0.677688987554606,"good","pass","pass","millenn",1,156,0
6768,1,"1",29,"2",3,"3","yes","no",5,0,0,0,"ft",0.879325828315771,0.712950009336479,0.834525764414152,"good","dist","pass","millenn",1,156,0
6769,3,"5",31,"2",2,"3","no","no",0,0,0,0,"ft",0.999145595516149,0.615271700789339,0.682731280292405,"good","pass","pass","millenn",1,156,0
6770,2,"1",20,"1",0,"1","yes","no",0,0,1,0,"pt",0.916874779971698,0.468878033633369,0.60933556674597,"good","pass","fail","genz",1,118,1
6771,4,"1",39,"1",0,"1","no","no",4,0,0,0,"pt",0.583532772182885,0.509413030683992,0.281340277347545,"ok","fail","pass","geny",1,156,0
6772,5,"2",20,"2",2,"1","no","no",0,0,0,0,"pt",0.925587529123522,0.433693403266825,0.853181205325968,"good","dist","fail","genz",1,156,0
6773,4,"1",20,"1",0,"1","no","yes",2,0,0,0,"pt",0.971447616117827,0.591035899879036,0.815633695488655,"good","dist","pass","genz",1,26,1
6774,1,"1",30,"2",0,"1","no","no",4,1,0,0,"ft",0.780037176034131,0.507776564436821,0.894923209208458,"good","dist","pass","millenn",1,156,0
6775,3,"3",21,"1",1,"1","no","no",0,0,0,0,"ft",0.995153102771067,0.44788505101591,0.688424641376224,"good","pass","fail","millenn",1,40,1
6776,5,"1",30,"1",1,"3","yes","no",6,0,0,0,"ft",0.81334953233278,0.708328745068998,0.705903141757654,"good","pass","pass","millenn",1,156,0
6777,5,"1",22,"4",0,"1","no","no",4,0,0,0,"ft",0.960050369657551,0.709750869875208,0.61134102034685,"good","pass","pass","millenn",1,156,0
6778,4,"1",34,"2",0,"1","no","no",2,0,0,0,"ft",0.888666226907225,0.57249047390181,0.515197911168213,"good","pass","pass","millenn",1,118,1
6779,4,"3",39,"1",2,"1","no","no",4,0,0,0,"ft",0.871856299497898,0.686314787746745,0.598677456437672,"good","pass","pass","geny",1,8,1
6780,3,"1",21,"1",2,"3","no","no",4,0,0,0,"ft",0.872461167368255,0.627363170499911,0.880004241971086,"good","dist","pass","millenn",1,40,1
6781,3,"1",23,"1",1,"1","no","no",4,0,0,0,"pt",0.776612697954385,0.658729322706968,0.643122724399858,"good","pass","pass","millenn",1,156,0
6782,5,"1",36,"2",2,"1","no","yes",3,0,0,0,"pt",0.83562266099037,0.676968845648663,0.545527416287028,"good","pass","pass","geny",1,156,0
6783,2,"2",19,"1",0,"1","yes","no",5,0,1,0,"ft",0.954724127949747,0.595154680185843,0.925139261578224,"good","dist","pass","genz",1,156,0
6784,1,"1",27,"2",0,"2","yes","no",6,0,0,0,"ft",0.908950061940914,0.779159130367536,0.820121399820663,"good","dist","dist","millenn",1,156,0
6785,1,"1",39,"2",2,"3","yes","no",4,0,0,0,"ft",0.980379946898919,0.650801508771311,0.969131779137103,"good","dist","pass","geny",1,156,0
6786,1,"3",27,"2",0,"1","no","no",7,0,0,0,"ft",0.993449848705043,0.769073108584555,0.801840075471988,"good","dist","dist","millenn",1,156,0
6787,2,"1",30,"2",1,"1","no","no",4,0,0,0,"ft",0.840946964452872,0.653063150853883,0.983223550825206,"good","dist","pass","millenn",1,156,0
6788,3,"1",34,"2",0,"3","no","no",3,0,0,0,"ft",0.995052279940818,0.458653935390324,0.422034581428936,"good","fail","fail","millenn",1,156,0
6789,2,"1",28,"2",0,"1","no","no",6,0,0,0,"ft",0.825982984874265,0.802681179835572,0.808152146401754,"good","dist","dist","millenn",1,66,1
6790,2,"1",27,"1",0,"3","yes","no",6,0,0,0,"ft",0.974750104341725,0.80420995550415,0.732401222501211,"good","pass","dist","millenn",1,156,0
6791,3,"1",28,"1",3,"1","no","no",0,0,0,0,"pt",0.832437365365848,0.368569972381663,0.811028770631803,"good","dist","fail","millenn",1,156,0
6792,1,"3",19,"1",0,"3","yes","no",0,0,1,2,"ft",0.870733558671251,0.591046569950395,0.833496158497174,"good","dist","pass","genz",1,12,1
6793,3,"3",22,"2",0,"3","yes","no",0,0,0,0,"ft",0.924015979460341,0.485284306629885,0.592725666126273,"good","pass","fail","millenn",1,156,0
6794,1,"4",24,"1",0,"3","yes","no",3,0,0,0,"ft",0.961598513353209,0.629480768780975,0.932108779296219,"good","dist","pass","millenn",1,13,1
6795,5,"3",30,"1",0,"1","no","no",3,3,0,0,"pt",0.959858734694984,0.738153902736037,0.527357490437603,"good","pass","pass","millenn",1,156,0
6796,3,"2",22,"1",0,"3","yes","no",0,0,0,0,"ft",0.956015017753344,0.583788080288508,0.54020841792608,"good","pass","pass","millenn",1,156,0
6797,3,"3",21,"1",0,"3","yes","no",0,0,0,0,"ft",0.907628105668859,0.51095253873619,0.813453995330393,"good","dist","pass","millenn",1,26,1
6798,4,"1",22,"1",2,"1","no","no",6,0,0,0,"pt",0.836866000657649,0.674242125912552,0.920604758352452,"good","dist","pass","millenn",1,156,0
6799,2,"4",24,"1",0,"2","yes","no",0,0,0,0,"ft",0.867532897172605,0.504208568671706,0.805307318271432,"good","dist","pass","millenn",1,26,1
6800,4,"2",23,"1",2,"3","no","no",5,0,0,0,"ft",0.990434163877015,0.723505023768347,0.480018586797794,"good","fail","pass","millenn",1,156,0
6801,3,"1",32,"1",0,"1","no","no",0,0,0,0,"ft",0.743334779850897,0.449087166408156,0.501842670648119,"ok","pass","fail","millenn",1,19,1
6802,2,"3",42,"2",0,"1","no","no",5,0,0,0,"ft",0.918362495509191,0.695251601141788,0.563146857728314,"good","pass","pass","geny",1,156,0
6803,1,"3",19,"1",0,"1","yes","no",5,0,0,0,"ft",0.893002655645896,0.625713833622268,0.684715171395556,"good","pass","pass","genz",1,156,0
6804,4,"3",28,"2",0,"2","yes","no",4,0,0,0,"ft",0.760444945566195,0.626309638164452,0.138954382209824,"good","fail","pass","millenn",1,79,1
6805,3,"1",16,"2",2,"3","yes","no",4,0,0,0,"ft",0.825751960939203,0.657161925876322,0.509567872145473,"good","pass","pass","genz",1,145,1
6806,4,"3",21,"1",0,"1","no","no",5,0,0,0,"pt",0.55512315814309,0.640159326710503,0.288433622411199,"ok","fail","pass","millenn",1,79,1
6807,3,"1",22,"2",0,"3","yes","no",4,0,0,0,"ft",0.967419007049654,0.720901731627432,0.673031104193673,"good","pass","pass","millenn",1,3,1
6808,2,"1",26,"1",2,"1","no","no",3,0,0,0,"ft",0.967881082299922,0.578462681568736,0.576810724661644,"good","pass","pass","millenn",1,156,0
6809,3,"3",29,"1",0,"1","no","no",5,0,0,0,"pt",0.804099380704787,0.789466922027411,0.681539515282792,"good","pass","dist","millenn",1,6,1
6810,4,"1",25,"1",1,"1","no","no",6,0,0,0,"ft",0.646782062782244,0.75301254634769,0.850422090005079,"ok","dist","dist","millenn",1,156,0
6811,4,"2",23,"2",0,"3","yes","no",0,0,0,0,"ft",0.962249627159972,0.527128349767448,0.636351551818411,"good","pass","pass","millenn",1,156,0
6812,3,"1",16,"1",2,"3","yes","no",0,0,0,0,"ft",0.997362147547532,0.750271142125579,0.976318293040082,"good","dist","dist","genz",1,156,0
6813,4,"1",35,"1",2,"1","no","no",8,1,0,0,"ft",0.909312302190294,0.88773421231775,0.328868713108168,"good","fail","dist","geny",1,156,0
6814,4,"5",21,"1",0,"3","yes","no",6,0,0,0,"ft",0.865212990900182,0.762344497185748,0.944747656721041,"good","dist","dist","millenn",1,156,0
6815,3,"1",33,"1",2,"3","yes","no",3,0,0,0,"ft",0.997756536608917,0.449451493561775,0.497274266365675,"good","fail","fail","millenn",1,66,1
6816,4,"4",19,"1",2,"1","no","no",5,0,2,0,"ft",0.0634958270548735,0.690201654572462,0.129451045022081,"poor","fail","pass","genz",1,156,0
6817,1,"3",21,"2",2,"1","no","no",0,0,0,0,"pt",0.792187589762542,0.452074065637413,0.692056338568696,"good","pass","fail","millenn",1,66,1
6818,3,"2",20,"2",3,"1","no","no",4,0,0,0,"pt",0.540525072340094,0.525463689002806,0.25813284866509,"ok","fail","pass","genz",1,26,1
6819,4,"1",25,"1",2,"1","yes","no",0,0,0,0,"pt",0.321699402734632,0.419558223938159,0.609856374572006,"poor","pass","fail","millenn",1,33,1
6820,3,"2",21,"1",0,"1","no","no",5,2,0,0,"ft",0.929288045453627,0.689072922384041,0.35911480094784,"good","fail","pass","millenn",1,156,0
6821,1,"3",28,"2",0,"1","no","no",5,0,0,1,"ft",0.598576578805284,0.716411321611194,0.551112596910167,"ok","pass","pass","millenn",1,66,1
6822,3,"1",22,"1",3,"3","yes","no",0,1,0,0,"ft",0.952926656945616,0.409449936723638,0.336598625376194,"good","fail","fail","millenn",1,156,0
6823,3,"2",23,"1",1,"1","no","no",2,0,0,0,"ft",0.934104439304746,0.479193142368845,0.485085333313621,"good","fail","fail","millenn",1,156,0
6824,3,"2",21,"1",0,"1","yes","no",5,0,0,0,"ft",0.67689990746566,0.671835294445087,0.452703880669475,"ok","fail","pass","millenn",1,20,1
6825,1,"1",23,"1",0,"1","yes","no",4,0,0,0,"ft",0.897190389608532,0.759382114522045,0.947352564257158,"good","dist","dist","millenn",1,156,0
6826,2,"1",30,"2",0,"1","no","no",6,0,0,2,"ft",0.608183112019481,0.637822186702526,0.526443683100439,"ok","pass","pass","millenn",1,156,0
6827,2,"1",30,"1",0,"3","no","no",0,0,0,0,"ft",0.669002570674671,0.473223255449805,0.639594378633654,"ok","pass","fail","millenn",1,156,0
6828,4,"1",29,"1",2,"1","yes","no",6,0,0,0,"pt",0.96041155964888,0.789875397990865,0.662327446075761,"good","pass","dist","millenn",1,156,0
6829,2,"2",26,"2",0,"1","yes","no",0,0,0,0,"pt",0.952976024880489,0.569303210619416,0.846202150952868,"good","dist","pass","millenn",1,156,0
6830,2,"1",24,"3",3,"3","yes","no",0,0,0,0,"ft",0.961537408992772,0.393639684333492,0.839608453593555,"good","dist","fail","millenn",1,156,0
6831,4,"5",23,"1",2,"1","no","no",2,0,0,0,"ft",0.970461527536731,0.605221370184702,0.875561494179748,"good","dist","pass","millenn",1,156,0
6832,2,"1",27,"1",0,"1","yes","no",7,0,0,0,"pt",0.750650904085707,0.76318197021597,0.541646052871369,"good","pass","dist","millenn",1,156,0
6833,2,"1",27,"1",1,"1","no","no",0,0,0,0,"ft",0.85639803895528,0.401305049211198,0.873560625496361,"good","dist","fail","millenn",1,156,0
6834,2,"1",22,"2",1,"3","yes","no",4,0,0,0,"ft",0.90134795884667,0.701696283908958,0.742738802316687,"good","pass","pass","millenn",1,156,0
6835,3,"1",21,"2",0,"1","no","no",0,0,0,0,"pt",0.974379306995745,0.520475600614424,0.816826352638049,"good","dist","pass","millenn",1,156,0
6836,4,"1",35,"2",0,"1","no","yes",4,0,0,0,"ft",0.833245303323855,0.733539742574964,0.502355848530474,"good","pass","pass","geny",1,156,0
6837,3,"5",35,"2",2,"1","yes","no",7,0,0,0,"ft",0.983053008539989,0.814415645088765,0.916184300189794,"good","dist","dist","geny",1,156,0
6838,3,"1",26,"2",0,"3","yes","no",0,0,0,0,"ft",0.806191485325849,0.468859734975935,0.597342990278702,"good","pass","fail","millenn",1,156,0
6839,3,"1",20,"3",0,"3","yes","no",0,0,0,0,"ft",0.933080019766262,0.417950450997325,0.853326735057303,"good","dist","fail","genz",1,156,0
6840,5,"1",28,"1",0,"3","no","no",3,0,0,0,"ft",0.962835577114,0.511279755341305,0.194907823648473,"good","fail","pass","millenn",1,156,0
6841,3,"1",40,"2",3,"3","no","no",4,0,0,0,"ft",0.986351646757634,0.569312840965788,0.462256745244647,"good","fail","pass","geny",1,156,0
6842,1,"3",25,"1",2,"1","no","no",1,0,0,0,"ft",0.786375057156036,0.488224597202614,0.957220830118667,"good","dist","fail","millenn",1,156,0
6843,2,"1",30,"1",0,"3","yes","no",3,0,0,0,"ft",0.858890960695958,0.688856999318238,0.327850148535889,"good","fail","pass","millenn",1,102,1
6844,1,"4",24,"1",3,"1","no","no",1,0,0,0,"pt",0.744878110046448,0.385391457028842,0.585761558878784,"ok","pass","fail","millenn",1,156,0
6845,3,"1",23,"1",0,"1","no","no",3,0,0,0,"ft",0.843023708818188,0.649150516407356,0.729028863766394,"good","pass","pass","millenn",1,156,0
6846,3,"1",37,"2",0,"3","yes","no",3,0,0,2,"ft",0.932482892619902,0.631661187330512,0.332786350227986,"good","fail","pass","geny",1,156,0
6847,3,"1",40,"1",0,"3","yes","no",2,1,0,4,"ft",0.980762796727454,0.69972877375131,0.877200636610581,"good","dist","pass","geny",1,156,0
6848,1,"5",32,"2",1,"1","no","no",6,0,0,0,"pt",0.762399460528446,0.817063689129676,0.823117760049472,"good","dist","dist","millenn",1,156,0
6849,2,"5",32,"2",3,"1","no","no",6,0,0,0,"ft",0.867085246723021,0.808514508593885,0.939628606015903,"good","dist","dist","millenn",1,156,0
6850,4,"1",17,"1",3,"1","no","yes",0,0,0,0,"ft",0.906649542511411,0.547392768938291,0.659429691826505,"good","pass","pass","genz",1,118,1
6851,4,"5",26,"1",2,"1","no","no",4,0,0,0,"pt",0.981484015637775,0.710501059698626,0.799735346141519,"good","dist","pass","millenn",1,156,0
6852,4,"1",21,"2",0,"1","no","no",0,1,0,0,"pt",0.590211247340924,0.432470640275553,0.393473937236608,"ok","fail","fail","millenn",1,13,1
6853,3,"1",25,"2",2,"1","no","no",0,0,0,2,"pt",0.830411228000857,0.369342445972869,0.50099467325099,"good","pass","fail","millenn",1,146,1
6854,3,"1",24,"2",0,"1","yes","no",3,0,0,0,"ft",0.82005011286996,0.608805763488976,0.853275461713814,"good","dist","pass","millenn",1,156,0
6855,2,"2",18,"1",3,"3","no","no",5,0,0,0,"ft",0.933005240795334,0.681943983685375,0.800752630373983,"good","dist","pass","genz",1,156,0
6856,3,"1",27,"2",2,"3","yes","no",0,0,0,0,"ft",0.880961940431131,0.38593457470454,0.418261201692124,"good","fail","fail","millenn",1,156,0
6857,3,"1",25,"1",1,"1","no","no",3,0,0,0,"ft",0.927383941130681,0.683636396010843,0.703618349575911,"good","pass","pass","millenn",1,66,1
6858,2,"1",21,"1",3,"3","yes","no",0,0,0,1,"ft",0.998399423764132,0.407166816431469,0.680874413355026,"good","pass","fail","millenn",1,156,0
6859,2,"5",21,"2",2,"3","yes","no",6,0,0,0,"ft",0.926169146221961,0.796681926157571,0.616362849606142,"good","pass","dist","millenn",1,156,0
6860,2,"1",29,"2",2,"3","no","no",0,0,0,0,"ft",0.89380771771739,0.559928314247889,0.930085112721111,"good","dist","pass","millenn",1,156,0
6861,5,"1",26,"1",2,"2","yes","no",0,0,0,0,"ft",0.907463406028752,0.443363013308951,0.469909989561356,"good","fail","fail","millenn",1,156,0
6862,3,"1",30,"2",0,"1","no","no",4,0,0,0,"pt",0.819782324202153,0.692686061696037,0.670478050082683,"good","pass","pass","millenn",1,156,0
6863,4,"1",44,"2",0,"1","yes","no",3,0,0,0,"pt",0.998305258645859,0.593135160086396,0.407361542256863,"good","fail","pass","geny",1,156,0
6864,3,"1",30,"2",2,"1","no","no",5,0,0,0,"pt",0.504258919044478,0.615409485151142,0.827363067997482,"ok","dist","pass","millenn",1,26,1
6865,3,"3",29,"3",0,"3","yes","no",4,0,0,0,"ft",0.981183304796449,0.751123450505824,0.717061730567488,"good","pass","dist","millenn",1,156,0
6866,5,"3",21,"1",2,"1","no","yes",5,0,0,0,"ft",0.969540173068137,0.780593478266099,0.450177460986755,"good","fail","dist","millenn",1,156,0
6867,2,"1",26,"1",0,"1","yes","no",3,0,0,0,"pt",0.987849691351253,0.492497794485984,0.710140261075267,"good","pass","fail","millenn",1,156,0
6868,1,"3",32,"2",2,"3","yes","no",3,0,0,0,"ft",0.936968367128586,0.627916592924407,0.869931447055411,"good","dist","pass","millenn",1,156,0
6869,3,"1",30,"1",2,"2","no","no",5,0,0,0,"ft",0.957116112638135,0.75579623593727,0.87660871160835,"good","dist","dist","millenn",1,156,0
6870,5,"1",34,"1",0,"1","no","yes",7,0,0,0,"ft",0.8349779971584,0.7972396111078,0.411402673921502,"good","fail","dist","millenn",1,156,0
6871,5,"1",19,"1",1,"3","no","no",0,0,0,0,"ft",0.915965584420177,0.458251936676149,0.52401309044943,"good","pass","fail","genz",1,156,0
6872,5,"1",24,"4",0,"1","no","no",5,0,0,0,"pt",0.753654035620012,0.670409583542292,0.495319162021032,"good","fail","pass","millenn",1,156,0
6873,3,"2",29,"2",0,"1","yes","no",4,0,0,0,"pt",0.890595108016876,0.668101907737563,0.685765636687918,"good","pass","pass","millenn",1,156,0
6874,3,"4",18,"1",2,"1","no","no",0,0,0,0,"ft",0.980362571758034,0.45849805349429,0.137581041318079,"good","fail","fail","genz",1,156,0
6875,3,"1",19,"2",1,"3","yes","no",4,0,0,0,"ft",0.891096860088882,0.702323424593496,0.925464223073638,"good","dist","pass","genz",1,21,1
6876,2,"1",21,"2",0,"3","yes","no",0,0,0,0,"ft",0.897136928211248,0.459953290748129,0.456640856064027,"good","fail","fail","millenn",1,156,0
6877,3,"1",22,"2",2,"2","no","no",2,0,0,0,"ft",0.975713145897063,0.572107870668838,0.932603335446671,"good","dist","pass","millenn",1,156,0
6878,3,"1",18,"1",0,"1","no","no",4,0,0,0,"ft",0.590689611017909,0.641564187877649,0.141491637004283,"ok","fail","pass","genz",1,156,0
6879,4,"2",22,"1",2,"3","yes","no",1,0,1,0,"ft",0.911429830784925,0.507526293642255,0.506523651117417,"good","pass","pass","millenn",1,156,0
